name,album,artist,release_date,length,popularity,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Doctor,ACT1,2Z,2021-04-03,186746,23,0.591,0.000974,0.879,4.28e-05,0.0507,-3.404,0.0634,155.002,4
Knock,GATEWAY,ASTRO,2020-05-04,193186,52,0.61,0.271,0.894,0,0.177,-1.838,0.0495,97.063,4
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Happy,Happy,TAEYEON,2020-05-04,221000,47,0.753,0.215,0.645,0,0.201,-2.913,0.0427,119.982,3
Ridin',Reload,NCT DREAM,2020-04-29,201773,61,0.549,0.178,0.903,0,0.0682,-1.483,0.045,150.009,4
KAZINO,KAZINO,BIBI,2020-04-29,185946,68,0.625,0.139,0.686,0,0.11,-3.715,0.0414,133.041,4
Life Sucks,1719,HA:TFELT,2020-04-23,193386,39,0.511,0.0644,0.452,0,0.0699,-5.645,0.0613,155.503,4
No Good Girl,No Good Girl,MINSEO,2020-04-28,211373,26,0.724,0.634,0.608,0,0.335,-6.075,0.102,131.991,4
BAZOOKA!,the Keys,GWSN,2020-04-28,195302,46,0.739,0.0288,0.746,0,0.21,-6.146,0.0476,129.944,4
Nonstop,NONSTOP,OH MY GIRL,2020-04-27,202760,62,0.753,0.171,0.91,0,0.367,-2.591,0.0517,123.983,4
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Lucifer,Up the sky : 飛,NOIR,2020-04-27,190373,29,0.532,0.0176,0.895,0,0.452,-2.046,0.159,161.897,4
Solitude,1719,HA:TFELT,2020-04-23,169493,28,0.589,0.669,0.601,1.48e-06,0.183,-5.967,0.171,76.675,4
Bad Decisions (with BTS & Snoop Dogg),Bad Decisions (with BTS & Snoop Dogg),benny blanco,2022-08-05,172714,83,0.762,0.0185,0.861,0,0.264,-3.296,0.0955,120.048,4
Satellite (Feat. ASH ISLAND),1719,HA:TFELT,2020-04-23,220946,24,0.43,0.0835,0.682,0,0.177,-4.16,0.0644,159.729,4
Spit it out,SPIT IT OUT,Solar,2020-04-23,194413,53,0.747,0.0682,0.858,0,0.38,-3.379,0.123,127.978,4
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LALALILALA,APRIL 7th Mini Album 'Da Capo',APRIL,2020-04-22,194933,49,0.544,0.0423,0.94,0,0.599,0.076,0.0517,127.978,4
GOOD NIGHT,SOULMATE,H&D,2020-04-21,178853,25,0.717,0.194,0.888,0,0.149,-1.83,0.0708,96.985,4
Lie,Lie,IMFACT,2020-04-21,213568,32,0.693,0.0405,0.873,0,0.299,-3.478,0.0446,127.995,4
Satellite (Feat. ASH ISLAND),1719,HA:TFELT,2020-04-23,220946,24,0.43,0.0835,0.682,0,0.177,-4.16,0.0644,159.729,4
SOUL,SOULMATE,H&D,2020-04-21,205240,30,0.674,0.165,0.922,0,0.174,-1.478,0.326,123.72,4
NOT BY THE MOON,DYE,GOT7,2020-04-20,204701,59,0.549,0.0556,0.813,4.44e-06,0.207,-4.828,0.148,151.813,4
Children,Children,BVNDIT,2020-04-20,181137,35,0.779,0.167,0.772,0,0.143,-3.936,0.0646,133.988,4
She and Malibu,Day2Day,ZELO,2020-04-18,138493,22,0.854,0.134,0.74,0,0.129,-3.834,0.161,98.014,4
YOU CAN'T HOLD MY HEART,ALL ABOUT LUV,Monsta X,2020-02-13,181111,51,0.81,0.102,0.574,5.41e-06,0.08,-5.038,0.0326,134.001,4
Break all the Rules,HIDEOUT: REMEMBER WHO WE ARE - SEASON1.,CRAVITY,2020-04-14,208575,44,0.618,0.0394,0.86,0,0.132,-3.545,0.0643,78.028,4
Dumhdurum,LOOK,Apink,2020-04-13,208053,57,0.653,0.145,0.923,0,0.137,-2.163,0.0621,114.902,4
FUTURE 퓨처,FUTURE 퓨처,GIRLKIND,2020-04-14,220444,16,0.599,0.0494,0.835,0,0.367,-4.83,0.0815,134.972,4
"Thank You, Anyway",Thank You,KEEMBO,2020-04-10,221500,12,0.588,0.259,0.671,0,0.11,-4.113,0.0361,125.878,4
Remember,Remember,WINNER,2020-04-09,223871,44,0.738,0.757,0.505,0,0.104,-6.76,0.031,130.116,4
Spring,Spring,MCND,2020-04-09,196120,41,0.898,0.28,0.843,0,0.125,-2.201,0.0941,134.012,4
DIVE,DIVE,DALsooobin,2020-04-09,248774,18,0.469,0.577,0.625,0,0.0808,-4.675,0.0418,171.7,4
Solar Eclipse (feat. room102),DEBUT SINGLE: Timeless,UNVS,2020-02-23,185626,22,0.704,0.425,0.643,0,0.0701,-5.015,0.0412,116.122,4
Villain,STELLA I,Stella Jang,2020-04-07,191000,60,0.95,0.664,0.406,0,0.0932,-8.89,0.0559,108.976,4
Oh my god,I trust,(G)I-DLE,2020-04-06,195866,70,0.794,0.0358,0.762,1.41e-06,0.191,-3.525,0.0392,109.97,4
Chocolate,Chocolate - The 1st Mini Album,MAX CHANGMIN,2020-04-06,172400,41,0.824,0.218,0.749,0,0.233,-1.81,0.193,104.998,4
ASSA,ASSA,cignature,2020-04-07,201573,37,0.76,0.243,0.933,0.0028,0.0876,-1.053,0.0587,124.041,4
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Revival,Revival,CIX,2020-03-13,196306,30,0.482,0.1,0.686,0,0.161,-5.39,0.306,197.878,4
Magnolia,REASON FOR BEING : Benevolence,TOO,2020-04-01,213506,36,0.689,0.027,0.954,0,0.253,-1.312,0.0998,150.5,4
Wish on the same sky,Wish on the same sky,Monsta X,2020-03-31,226160,32,0.531,0.0535,0.859,0,0.0606,-4.364,0.0494,159.949,4
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Hold,Remember,WINNER,2020-04-09,176351,47,0.697,0.0476,0.652,0,0.0324,-5.473,0.0611,155.929,4
2U,CYAN,KANGDANIEL,2020-03-24,195253,46,0.717,0.0353,0.742,0,0.102,-3.359,0.0688,96.069,4
A Song Written Easily,IN ITS TIME,ONEUS,2020-03-24,213293,54,0.696,0.147,0.843,0,0.103,-2.397,0.0588,98.01,4
舞い落ちる花びら(Fallin' Flower),舞い落ちる花びら (Fallin' Flower),SEVENTEEN,2020-03-31,212333,62,0.641,0.348,0.85,0,0.227,-4.76,0.229,141.877,4
primero,THE 1st KEY TO SUM ISLAND,Kisum,2020-03-23,216320,13,0.732,0.16,0.84,0,0.26,-2.101,0.0581,94.986,4
VALENTi,Starry Night,PurpleBeck,2020-03-21,215278,14,0.69,0.0408,0.935,0,0.257,-2.436,0.0461,139.978,4
NUMNUM,NUMNUM,DayDream,2020-02-23,182146,16,0.731,0.0306,0.962,1.27e-06,0.0833,-1.547,0.141,125.933,4
Plant,Plant,KIMSEJEONG,2020-03-17,207106,42,0.408,0.828,0.276,0,0.105,-7.286,0.0353,138.071,4
BREATH,HONG EUNKI 1ST MINI ALBUM [UNDEFINABLE:LOVE],HONG EUNKI,2020-03-16,206000,25,0.604,0.0564,0.671,0,0.0683,-4.183,0.0705,149.961,4
J.us.T,J.us.T,Eyedi,2020-03-13,183026,34,0.84,0.0253,0.651,0.26,0.0879,-4.724,0.0481,111.987,4
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SAHARA,1st Album [Dystopia : The Tree of Language],Dreamcatcher,2020-02-18,190946,48,0.614,0.0457,0.802,1.56e-06,0.0831,-4.492,0.0601,89.924,4
Love the Way You Lie,Love the Way You Lie,Your Favorite Martian,2012-06-20,208695,32,0.818,0.416,0.6,0,0.145,-8.97,0.156,92.028,4
Levanter - English Ver.,Step Out of Clé (English Ver.),Stray Kids,2020-01-24,195671,52,0.581,0.00912,0.727,0,0.544,-4.419,0.0566,149.971,4
WANNABE,IT'z ME,ITZY,2020-03-09,191242,74,0.809,0.00795,0.911,0.000179,0.181,-4.41,0.0617,122.035,4
Howling,Continuous,VICTON,2020-03-09,199693,45,0.52,0.0217,0.945,0,0.0751,-2.132,0.127,153.58,4
Black Swan,MAP OF THE SOUL : 7,BTS,2020-02-21,198260,75,0.719,0.137,0.757,0,0.129,-5.167,0.0849,147.024,4
Kick It,NCT #127 Neo Zone - The 2nd Album,NCT 127,2020-03-06,233013,63,0.681,0.0306,0.847,0,0.0808,-2.462,0.0869,167.031,4
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Endless Night,Endless Night,Dreamcatcher,2020-03-11,198000,39,0.578,0.00293,0.932,8.39e-05,0.166,-2.451,0.218,165.009,4
ARIA,My Universe,CRAXY,2020-03-03,211261,33,0.672,0.0337,0.904,0,0.263,-3.24,0.0597,127.954,4
Sunrise Yellow,10th Anniversary ALL TIME BEST / Yellow [2010-2020],FTISLAND,2020-05-20,188570,22,0.541,0.00271,0.865,0,0.0788,-3.671,0.031,130.023,4
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Life Goes On,BE,BTS,2020-11-20,207481,79,0.566,0.00691,0.716,0,0.37,-5.733,0.0424,81.068,4
MONG,GENERASIAN,LIM KIM,2019-10-15,283200,26,0.583,0.236,0.646,0.000152,0.15,-5.46,0.0274,100.023,4
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ICE AGE,into the ICE AGE,MCND,2020-02-27,190773,51,0.715,0.0265,0.92,0,0.211,-2.82,0.0975,142.897,4
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A.I TROOPER,Do Or Die,AleXa,2020-04-01,122213,31,0.729,0.00165,0.768,0.0777,0.203,-4.736,0.0505,124.985,4
ROCKSTAR (feat. Paloalto),EL DORADO,RAVI,2020-02-24,195586,36,0.787,0.286,0.908,0,0.542,-3.222,0.0834,108.004,4
SHOWTIME,0325,SPECTRUM,2020-02-23,205146,21,0.682,0.0313,0.929,3.72e-05,0.228,-2.541,0.0509,116.003,4
Timeless,DEBUT SINGLE: Timeless,UNVS,2020-02-23,230520,24,0.607,0.0964,0.89,0,0.156,-2.901,0.0532,107.035,4
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Wood For The Trees,Wood For The Trees,Moontricks,2019-01-18,271269,39,0.674,0.183,0.599,0.00244,0.141,-10.171,0.0458,116.931,4
QUEEN,TRIANGLE,3YE,2020-06-29,213080,29,0.694,0.00128,0.897,5.11e-05,0.228,-3.986,0.0507,129.947,4
DAZZLE DAZZLE,Weki Meki Digital Single [DAZZLE DAZZLE],Weki Meki,2020-02-20,189426,44,0.84,0.19,0.877,0,0.748,-1.842,0.191,118.029,4
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Scream,1st Album [Dystopia : The Tree of Language],Dreamcatcher,2020-02-18,204293,61,0.704,0.0312,0.94,0,0.29,-2.233,0.158,137.909,4
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
FIESTA,BLOOM*IZ,IZ*ONE,2020-02-17,217760,67,0.756,0.0617,0.927,0,0.343,-2.116,0.0594,123.005,4
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Call My Name,Nice To Meet You,BLACK6IX,2020-02-12,196746,23,0.561,0.0503,0.93,0,0.535,-2.199,0.0399,90.016,4
RED MOON,KARD 4th Mini Album 'RED MOON',KARD,2020-02-12,172146,57,0.724,0.0202,0.925,0,0.202,-1.393,0.0615,100.028,4
Again,불러본다,AlphaBAT,2020-02-11,250258,8,0.553,0.645,0.615,0,0.151,-3.493,0.025,77.492,3
Dr. BeBe,Universe : The Black Hall,PENTAGON,2020-02-12,191933,48,0.574,0.0106,0.881,0,0.36,-1.632,0.069,142.079,4
Hands Up,Hands Up,Cherry Bullet,2020-02-11,212026,49,0.741,0.163,0.91,0,0.174,-1.602,0.0455,89.974,4
BOUNCY,RED PUNCH,Rocket Punch,2020-02-10,208573,38,0.719,0.158,0.961,3.39e-06,0.197,0.025,0.0745,129.985,4
REVEAL,THE BOYZ 1ST ALBUM [REVEAL],THE BOYZ,2020-02-10,202453,58,0.624,0.0822,0.952,0,0.132,-1.38,0.108,95.043,4
Gotta Go,XX (Original Television Soundtrack) Pt. 1,SUNMI,2020-02-06,179119,43,0.658,0.00622,0.61,0.0292,0.166,-6.692,0.0378,130.993,4
Dive,i DECIDE,iKON,2020-02-06,190967,49,0.757,0.0164,0.743,0,0.0441,-5.649,0.0341,124.054,4
Cool,Cool.newwav,BVNDIT,2020-02-06,192670,23,0.6,0.0269,0.884,4.65e-05,0.0838,-2.28,0.129,165.127,4
So What,[#],LOONA,2020-02-05,198000,57,0.609,0.0963,0.944,1.26e-05,0.222,-2.503,0.254,125.121,4
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HIP (Remix ver.),I SAY MAMAMOO : THE BEST,MAMAMOO,2021-09-15,269813,46,0.726,0.0803,0.837,9.11e-05,0.148,-4.227,0.19,137.99,4
Nun Nu Nan Na,NUN NU NAN NA,cignature,2020-02-04,208040,38,0.661,0.266,0.922,0,0.0689,-1.324,0.152,164.081,4
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
DUN DUN,reminiscence,EVERGLOW,2020-02-03,192280,68,0.692,0.0457,0.881,4.45e-06,0.146,-2.563,0.0461,103.053,4
Crossroads,回:LABYRINTH,GFRIEND,2020-02-03,202426,49,0.379,0.179,0.833,0,0.123,-1.882,0.0566,169.926,4
Red Sun,1st Album [Dystopia : The Tree of Language],Dreamcatcher,2020-02-18,185093,52,0.701,0.351,0.92,0,0.149,-2.742,0.157,79.454,4
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
My Gravity,My Gravity,YEZI,2020-01-30,231626,18,0.285,0.298,0.817,8.13e-06,0.172,-2.874,0.0382,98.256,4
Answer - Japanese Ver.,TREASURE EP. Map To Answer,ATEEZ,2020-02-12,219760,37,0.532,0.0907,0.901,0,0.341,-2.48,0.0514,97.924,4
Without You,Golden Child 1st Album Repackage [Without You],Golden Child,2020-01-29,224341,41,0.714,0.417,0.731,0,0.231,-5.555,0.126,121.025,4
Paradise,1st Album [Dystopia : The Tree of Language],Dreamcatcher,2020-02-18,243840,43,0.527,0.179,0.827,0,0.186,-3.837,0.0858,92.909,4
ALL FOR YOU,ALL FOR YOU,SECHSKIES,2020-01-28,242977,34,0.622,0.0705,0.756,0,0.108,-4.838,0.0473,167.902,4
2YA2YAO!,TIMELESS - The 9th Album Repackage,SUPER JUNIOR,2020-01-28,200826,48,0.789,0.0941,0.884,0,0.0569,-2.659,0.148,100.09,4
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
I Think I - Japanese Version,I Think I (Japanese Version),SUPER JUNIOR,2020-01-29,202669,20,0.735,0.336,0.738,0,0.14,-5.325,0.0467,145.091,4
I’m in Sinchon,I’m in Sinchon,Gavy NJ,2020-01-22,240786,24,0.435,0.619,0.554,0,0.112,-3.802,0.0332,128.939,4
Loveship,Loveship,Paul Kim,2020-01-21,259866,38,0.384,0.881,0.384,0,0.0947,-7.001,0.0312,129.12,4
BOSS,BOSS,KIARA,2020-01-18,181532,22,0.689,0.371,0.801,0,0.103,-2.171,0.0911,146.859,4
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Black Swan,MAP OF THE SOUL : 7,BTS,2020-02-21,198260,75,0.719,0.137,0.757,0,0.129,-5.167,0.0849,147.024,4
My Universe,My Universe,CRAXY,2020-03-03,233398,16,0.494,0.641,0.913,0,0.0854,-3.386,0.297,166.098,4
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Dear Me,Purpose - The 2nd Album Repackage,TAEYEON,2020-01-15,222653,47,0.345,0.195,0.641,4.58e-05,0.233,-4.174,0.0362,159.631,4
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
My 1st Hero,We Tuzi:,2Z,2020-01-14,216000,15,0.641,0.000257,0.925,3.16e-05,0.0614,-2.496,0.129,134.986,4
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Hello,Midnight Queen,HARA,2019-11-13,215688,16,0.493,0.0895,0.906,0.0701,0.15,-3.122,0.0597,82.009,4
Cheeky,RED IN THE APPLE,ENOi,2020-01-12,189226,24,0.735,0.302,0.894,0,0.132,-2.917,0.199,100.003,4
Say My Name,Dispel Dances,Anstam,2011-10-28,218853,0,0.226,0.877,0.89,0.849,0.485,-30.269,0.315,63.728,3
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Stay Calm,Stay Calm,Amber Liu,2020-01-08,215047,20,0.574,0.16,0.804,0.00041,0.083,-5.399,0.0412,115.038,4
WISH,Dream Wish,DreamNote,2020-01-08,197746,32,0.702,0.117,0.915,0,0.104,-1.051,0.0939,130.059,4
Lay Back,FACE ME,VERIVERY,2020-01-07,196213,45,0.678,0.127,0.899,0,0.073,-3.436,0.277,110.07,4
Remember Forever,‘The ReVe Festival’ Finale,Red Velvet,2019-12-23,187720,50,0.576,0.57,0.619,0,0.0916,-3.324,0.0419,149.896,3
My Angel,Phase One : YOU,B Of You (B.O.Y),2020-01-07,222146,22,0.546,0.0836,0.814,0,0.166,-2.977,0.064,80.011,4
Burning Too Fast,Burning Too Fast,Dustin Boyd,2022-08-19,256653,18,0.385,0.00047,0.666,5.92e-05,0.336,-8.103,0.0356,169.989,4
Dark Cloud,UNSTABLE MINDSET,Younha,2020-01-06,240466,46,0.301,0.135,0.727,3.39e-06,0.27,-3.753,0.0368,141.406,4
Answer,TREASURE EPILOGUE : Action To Answer,ATEEZ,2020-01-06,219760,65,0.565,0.0746,0.903,0,0.359,-1.918,0.0499,97.968,4
Good Guy,FIRST COLLECTION,SF9,2020-01-07,193358,52,0.731,0.111,0.848,0,0.0524,-2.174,0.0906,123.929,4
Tired,AWESOME UP!,M.O.N.T,2019-08-25,196876,32,0.78,0.141,0.922,0,0.282,-2.952,0.0996,129.942,4
TOP GANG,TOP GANG,MCND,2020-01-02,181160,40,0.803,0.087,0.924,0,0.182,-2.925,0.257,139.963,4
Count down,COUNTDOWN,TST,2020-01-02,201733,15,0.436,0.275,0.921,0,0.296,-1.578,0.262,171.13,4
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Thumbs Up,Thumbs Up,MOMOLAND,2019-12-30,198200,49,0.744,0.0889,0.988,7.94e-06,0.273,-1.388,0.0654,130.022,4
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Mixtape : Gone Days,GO LIVE,Stray Kids,2020-06-17,194885,54,0.897,0.139,0.818,0,0.0465,-4.74,0.0668,135.029,4
Psycho,‘The ReVe Festival’ Finale,Red Velvet,2019-12-23,210560,79,0.664,0.193,0.666,0,0.0854,-2.203,0.0446,139.987,4
808,808,ONEUS,2019-12-18,225360,33,0.677,0.016,0.879,0,0.0958,-3.051,0.054,99.96,4
White Winter,STATION X 4 LOVEs for Winter Part.3,Woojoo jjokkomi,2019-12-15,218493,23,0.546,0.0421,0.913,0,0.15,-3.043,0.0805,172.062,4
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Coming Home (Sung by TAEIL, DOYOUNG, JAEHYUN, HAECHAN)",STATION X 4 LOVEs for Winter Part.2,NCT U,2019-12-13,263613,52,0.202,0.565,0.67,1.03e-06,0.12,-2.844,0.0326,170.777,3
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Levanter,Clé : LEVANTER,Stray Kids,2019-12-09,197706,56,0.56,0.00753,0.695,0,0.534,-4.697,0.0588,149.95,4
MIDDLE OF THE NIGHT,ALL ABOUT LUV,Monsta X,2020-02-13,166213,61,0.737,0.111,0.764,0,0.0423,-5.511,0.0947,92.044,4
ONLY ONE,ONLY ONE,JBJ95,2019-12-06,211226,21,0.794,0.307,0.638,0,0.264,-4.627,0.0728,92.043,4
360,360,PARK JI HOON,2019-12-04,199706,39,0.643,0.0548,0.836,0.000103,0.0887,-3.008,0.0723,100.02,4
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
WISH WISH,Wish Wish,LIMITLESS,2019-11-28,204148,18,0.648,0.00206,0.888,0,0.194,-2.932,0.0749,100.068,4
COME,COME,NewKidd,2019-11-28,184025,34,0.725,0.139,0.78,0,0.338,-3.01,0.06,97.99,4
Obsession,OBSESSION,EXO,2019-11-27,203520,63,0.704,0.0024,0.729,0,0.218,-3.851,0.0624,129.992,4
Come See Me,NEW MOON,AOA,2019-11-26,202680,45,0.601,0.0374,0.871,0,0.391,-1.469,0.0619,127.978,4
TOUCHIN',TOUCHIN',KANGDANIEL,2019-11-25,185760,41,0.719,0.0322,0.652,4.65e-06,0.27,-4.222,0.0409,112.005,4
Blue Flame,BLUE FLAME,ASTRO,2019-11-20,194720,55,0.598,0.164,0.904,0,0.0796,-3.035,0.144,172.989,4
Numb,"HELLO Chapter 2: Hello, Strange Place",CIX,2019-11-19,205040,45,0.683,0.181,0.872,0,0.0976,-2.438,0.0666,107.044,4
As You Wish,As You Wish,WJSN,2019-11-19,195667,57,0.652,0.123,0.959,0,0.311,-0.266,0.0617,112.04,4
WANNABE,Golden Child 1st Album [Re-boot],Golden Child,2019-11-18,206573,49,0.738,0.231,0.739,0,0.0932,-3.944,0.164,110.902,4
Blueming,Love poem,IU,2019-11-18,217053,69,0.819,0.0849,0.674,0,0.0667,-3.145,0.0587,106.032,4
HIP,reality in BLACK,MAMAMOO,2019-11-14,195306,72,0.782,0.0376,0.731,3.15e-05,0.0956,-4.581,0.143,138.032,4
ULlala: Poisoning,PUZZLE,IN2IT,2019-11-14,192653,33,0.657,0.0187,0.857,0,0.0636,-4.007,0.0956,144.81,4
Astronaut,SKZ2020,Stray Kids,2020-03-18,180053,54,0.739,0.0189,0.84,0,0.183,-6.555,0.104,120.05,4
OOPSIE (My Bad),NATURE WORLD: CODE A,NATURE,2019-11-12,201893,36,0.811,0.163,0.971,1.7e-05,0.0293,-0.946,0.165,124.968,4
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Utopia - Japanese Ver.,TREASURE EP. EXTRA: Shift The Map,ATEEZ,2019-12-04,238760,38,0.636,0.00958,0.728,0,0.307,-4.243,0.0334,115.999,4
TATTOO,TATTOO,THE BOYZ,2019-11-04,232160,41,0.464,0.029,0.887,0,0.0724,-4.368,0.245,74.363,4
Make This,ONE,1TEAM,2019-11-06,197906,39,0.731,0.178,0.69,0,0.134,-6.224,0.0717,99.84,4
Dumb,BE!,BVNDIT,2019-11-05,190903,45,0.658,0.107,0.836,0,0.0846,-3.317,0.0631,108.05,4
MONEY,MONEY,DAWN 던,2019-11-05,203240,41,0.767,0.0756,0.671,0,0.185,-5.16,0.0306,100.05,4
FLOWER SHOWER,FLOWER SHOWER,HyunA,2019-11-05,188373,50,0.9,0.0886,0.548,4.86e-05,0.0697,-5.573,0.0975,99.996,4
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ILLUSION,ILLUSION,B.I.G,2019-11-04,189293,32,0.756,0.0492,0.771,0,0.0477,-3.182,0.0535,97.987,4
You Calling My Name,Call My Name,GOT7,2019-11-04,194707,61,0.813,0.0917,0.667,0,0.0802,-4.061,0.0616,111.02,4
nostalgic night,nostalgia,VICTON,2019-11-04,195733,50,0.576,0.192,0.869,0,0.594,-2.695,0.0898,140.033,4
DRIP,New Start,HINAPIA,2019-11-03,200465,40,0.658,0.177,0.87,0,0.36,-2.373,0.0626,89.994,4
When fall comes,2nd Digital Single [When fall comes],Nam Woo-hyun,2019-11-03,305840,17,0.349,0.464,0.495,0,0.11,-6.696,0.0337,137.309,4
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
sage,line sun goodness,OnlyOneOf,2019-10-30,179473,46,0.632,0.0597,0.927,0,0.0734,-0.378,0.104,102.989,4
Drip (Feat. Jay Park),NUNA,Jessi,2020-07-30,212840,48,0.823,0.141,0.585,0,0.15,-4.836,0.334,131.931,4
Kick-Ass,Doll / Kick-Ass,N.Flying,2019-11-13,246244,24,0.544,0.00585,0.935,0,0.0871,-4.837,0.0596,132.028,4
Balloon,THINKING Part.2,ZICO,2019-11-08,218680,42,0.74,0.815,0.423,0.0782,0.107,-9.71,0.0901,90.001,4
Loveade,weeee!,WE IN THE ZONE,2019-10-30,202734,13,0.784,0.0427,0.898,0,0.362,-4.14,0.0459,125.984,4
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SAVAGE,UNDER COVER : THE MAD SQUAD,A.C.E,2019-10-29,207243,52,0.59,0.0132,0.903,0,0.112,-2.585,0.0621,160.08,4
Spark,Purpose - The 2nd Album,TAEYEON,2019-10-28,217926,55,0.739,0.193,0.746,0,0.222,-4.534,0.0283,105.956,4
Follow,FOLLOW - FIND YOU,Monsta X,2019-10-28,213440,52,0.638,0.0305,0.93,2.38e-06,0.228,-2.214,0.0923,109.961,4
Abandoned,RE_vive,Brown Eyed Girls,2019-10-28,300066,22,0.468,0.731,0.419,0,0.117,-7.103,0.04,126.008,4
Wonder Woman,RE_vive,Brown Eyed Girls,2019-10-28,232906,32,0.679,0.112,0.688,0,0.115,-4.537,0.0321,113.994,4
Heart Beat,Ride,We Girls,2019-09-06,206209,11,0.723,0.185,0.978,0,0.309,-1.684,0.0698,120.002,4
Catch Me,Catch Me (通常盤A),FAVORITE,2019-11-06,216106,12,0.66,0.309,0.888,2.33e-05,0.105,-3.647,0.0719,100.054,4
NomNomNom,NomNomNom,Sunny Hill,2019-10-25,157517,22,0.733,0.223,0.781,0,0.0973,-4.175,0.0785,136.003,4
The Korean Island Dokdo,The Korean Island Dokdo,M.O.N.T,2019-10-24,161013,14,0.658,0.247,0.967,0,0.325,-2.636,0.141,99.957,4
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Moonlight Aria,Grand Opera,ARIAZ,2019-10-24,216333,34,0.659,0.0742,0.954,0,0.649,-1.263,0.0646,103.039,4
Hot Sauce,XV,TVXQ!,2019-10-16,158840,22,0.831,0.0786,0.867,1.71e-06,0.203,-4.253,0.0809,120.027,4
SOSO,CROSS,WINNER,2019-10-23,198277,43,0.711,0.421,0.848,0,0.235,-4.333,0.036,115.992,4
Sweet Chaos,The Book of Us : Entropy,DAY6,2019-10-22,227240,58,0.335,0.00502,0.937,0,0.51,-1.895,0.0737,199.692,4
Find you,FOLLOW - FIND YOU,Monsta X,2019-10-28,218306,47,0.59,0.0888,0.585,0,0.146,-5.077,0.0302,90.068,4
Forever Love,"O,on",YOUNGJAE,2019-10-22,216640,29,0.652,0.0667,0.785,0,0.124,-4.34,0.0448,127.016,4
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
My New World,"HELLO Chapter 1: Hello, Stranger (1st EP) [Japanese ver.]",CIX,2019-10-23,214600,34,0.635,0.00171,0.832,0,0.279,-2.621,0.0338,149.893,4
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Poison,POISON,VAV,2019-10-21,211600,42,0.599,0.176,0.947,0,0.387,-3.296,0.0613,150.097,4
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Bomb - Korean Version,Bomb,AleXa,2019-10-21,203253,49,0.708,0.0121,0.864,0,0.339,-2.7,0.0513,132.017,4
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Make It Right (feat. Lauv),Make It Right (feat. Lauv),BTS,2019-10-18,226321,70,0.583,0.0304,0.68,0,0.189,-7.809,0.422,97.568,4
SUPER Clap,Time_Slip - The 9th Album,SUPER JUNIOR,2019-10-14,209151,47,0.768,0.0452,0.951,0,0.275,-4.404,0.183,140.026,4
